0	0	0
4	0.0000000055752	0.00000000000610422
8	0.000000124771	0.000000000232931
12	0.000000389666	0.000000000731064
16	0.00000080983	0.00000000148806
20	0.0000014377	0.00000000265515
24	0.00000227045	0.00000000418685
28	0.00000330423	0.00000000608696
32	0.00000453404	0.00000000835209
36	0.00000594013	0.0000000109265
40	0.00000752033	0.0000000138273
44	0.00000924476	0.0000000169802
48	0.000011117	0.000000020409
52	0.0000131113	0.0000000240432
56	0.0000152255	0.0000000279032
60	0.0000174399	0.0000000319289
64	0.0000197521	0.0000000361368
68	0.0000221447	0.0000000404767
72	0.0000246189	0.000000044964
76	0.000027157	0.0000000495546
80	0.0000297619	0.0000000542629
84	0.0000324171	0.0000000590518
88	0.0000351259	0.0000000639332
92	0.000037877	0.0000000688774
96	0.0000406695	0.000000073893
100	0.0000434963	0.0000000789565
110	0.0000506949	0.0000000918193
120	0.0000580402	0.000000104886
130	0.0000654891	0.000000118075
140	0.0000730094	0.000000131326
150	0.0000805744	0.00000014459
160	0.0000881618	0.000000157825
170	0.0000957534	0.000000170996
180	0.000103334	0.000000184075
190	0.000110893	0.00000019704
200	0.000118418	0.000000209872
210	0.0001259	0.000000222552
220	0.000133333	0.000000235067
230	0.00014071	0.000000247406
240	0.000148026	0.000000259557
250	0.000155274	0.000000271512
260	0.000162453	0.000000283263
270	0.000169556	0.000000294801
280	0.000176583	0.000000306122
290	0.000183528	0.000000317219
300	0.000190391	0.000000328089
310	0.000197168	0.000000338727
320	0.000203857	0.000000349127
330	0.000210457	0.000000359289
340	0.000216965	0.000000369207
350	0.000223381	0.000000378879
360	0.000229703	0.000000388302
370	0.000235928	0.000000397474
380	0.000242057	0.000000406393
390	0.000248088	0.000000415055
400	0.00025402	0.000000423461
410	0.000259851	0.000000431607
420	0.000265582	0.000000439493
430	0.000271211	0.000000447116
440	0.000276738	0.000000454476
450	0.000282161	0.000000461571
460	0.00028748	0.0000004684
470	0.000292695	0.000000474963
480	0.000297805	0.000000481259
490	0.000302809	0.000000487286
500	0.000307707	0.000000493045
510	0.000312498	0.000000498534
520	0.000317183	0.000000503752
530	0.00032176	0.000000508702
540	0.00032623	0.00000051338
550	0.000330592	0.000000517789
560	0.000334846	0.000000521924
570	0.000338992	0.000000525791
580	0.000343029	0.000000529386
590	0.000346958	0.000000532711
600	0.000350778	0.000000535764
610	0.00035449	0.000000538549
620	0.000358093	0.000000541067
630	0.000361587	0.000000543315
640	0.000364973	0.000000545296
650	0.00036825	0.000000547013
660	0.000371419	0.00000054846
670	0.000374479	0.00000054964
680	0.000377432	0.000000550553
690	0.000380278	0.0000005512
700	0.000383015	0.000000551582
710	0.000385644	0.000000551699
720	0.000388167	0.000000551554
730	0.000390584	0.000000551147
740	0.000392893	0.000000550479
750	0.000395097	0.000000549551
760	0.000397195	0.000000548366
770	0.00039919	0.000000546923
780	0.000401079	0.000000545226
790	0.000402864	0.000000543275
800	0.000404546	0.000000541072
810	0.000406125	0.00000053862
820	0.000407602	0.000000535918
830	0.000408978	0.00000053297
840	0.000410253	0.000000529781
850	0.000411428	0.000000526353
860	0.000412503	0.000000522685
870	0.00041348	0.000000518779
880	0.00041436	0.000000514643
890	0.000415142	0.000000510277
900	0.000415829	0.000000505681
910	0.00041642	0.000000500856
920	0.000416917	0.000000495807
930	0.000417322	0.000000490536
940	0.000417634	0.000000485043
950	0.000417856	0.000000479336
960	0.000417987	0.000000473413
970	0.000418029	0.000000467281
980	0.000417983	0.000000460939
990	0.000417851	0.000000454393
1000	0.000417633	0.000000447644
1013	0.000417225	0.000000438576
1026	0.000416677	0.000000429391
1039	0.000415992	0.000000420015
1052	0.000415173	0.000000410606
1065	0.000414223	0.000000400924
1078	0.000413146	0.000000390952
1091	0.000411945	0.000000380696
1104	0.000410623	0.000000370166
1117	0.000409182	0.000000359371
1130	0.000407627	0.00000034832
1143	0.000405961	0.000000337025
1156	0.000404187	0.000000325497
1169	0.000402311	0.000000313745
1182	0.000400334	0.000000301784
1195	0.000398262	0.000000289625
